Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2021-07-12,Abductor Maquina,Legs,125.0,lbs,10,,,,""
2021-07-12,Abductor Maquina,Legs,145.0,lbs,4,,,,""
2021-07-12,Flexión Pierna Máquina,Legs,90.0,lbs,12,,,,""
2021-07-12,Flexión Pierna Máquina,Legs,110.0,lbs,6,,,,""
2021-07-12,Flexión Pierna Máquina,Legs,110.0,lbs,7,,,,""
2021-07-12,Crunch Machine,Abs,35.0,lbs,20,,,,""
2021-07-12,Crunch Machine,Abs,45.0,lbs,14,,,,""
2021-07-12,Crunch Machine,Abs,55.0,lbs,8,,,,""
2021-07-12,Crunch Machine,Abs,55.0,lbs,8,,,,""
2021-07-12,Leg Extension Machine,Legs,90.0,lbs,14,,,,""
2021-07-12,Leg Extension Machine,Legs,105.0,lbs,12,,,,""
2021-07-12,Leg Extension Machine,Legs,120.0,lbs,8,,,,""
2021-07-12,Leg Extension Machine,Legs,135.0,lbs,7,,,,""
2021-07-12,Empujando Por Encima De La Cabeza (Segundo Piso),Legs,35.0,lbs,12,,,,""
2021-07-12,Empujando Por Encima De La Cabeza (Segundo Piso),Legs,60.0,lbs,8,,,,""
2021-07-12,Empujando Por Encima De La Cabeza (Segundo Piso),Legs,70.0,lbs,6,,,,""
2021-07-13,Pecho Plano Mancuerna,Chest,60.0,lbs,12,,,,""
2021-07-13,Pecho Plano Mancuerna,Chest,60.0,lbs,10,,,,""
2021-07-13,Pecho Plano Mancuerna,Chest,60.0,lbs,9,,,,""
2021-07-13,Cabina (Al Frente Del Muro),Chest,130.0,lbs,15,,,,""
2021-07-13,Triceps Extension Polea Individual,Triceps,7.5,lbs,12,,,,""
2021-07-13,Triceps Extension Polea Individual,Triceps,10.0,lbs,8,,,,""
2021-07-13,Remo Máquina Sentado,Back,120.0,lbs,10,,,,""
2021-07-13,Curl Mancuernas,Biceps,30.0,lbs,13,,,,""
2021-07-13,Curl Mancuernas,Biceps,35.0,lbs,8,,,,""
2021-07-13,Curl Mancuernas,Biceps,40.0,lbs,4,,,,""
2021-07-13,Curl Mancuernas,Biceps,30.0,lbs,8,,,,""
2021-07-13,Jalón Polea Abierto,Back,155.0,lbs,8,,,,""
2021-07-13,Jalón Polea Abierto,Back,185.0,lbs,6,,,,""
2021-07-13,Jalón Polea Abierto,Back,200.0,lbs,5,,,,""
2021-07-13,Triceps Extension Polea Individual,Triceps,10.0,lbs,6,,,,""
2021-07-13,Biceps Polea Barra,Biceps,80.0,lbs,12,,,,""
2021-07-13,Cabina (Al Frente Del Muro),Chest,145.0,lbs,12,,,,""
2021-07-13,Biceps Polea Barra,Biceps,90.0,lbs,10,,,,""
2021-07-13,Cabina (Al Frente Del Muro),Chest,160.0,lbs,6,,,,""
2021-07-13,Biceps Polea Barra,Biceps,100.0,lbs,8,,,,""
2021-07-13,Remo Polea En Sentadilla,Back,90.0,lbs,12,,,,""
2021-07-13,Extension Triceps Maquina,Triceps,46.0,lbs,8,,,,""
2021-07-13,Remo Polea En Sentadilla,Back,110.0,lbs,12,,,,""
2021-07-13,Extension Triceps Maquina,Triceps,53.0,lbs,9,,,,""
2021-07-13,Remo Polea En Sentadilla,Back,130.0,lbs,12,,,,""
2021-07-13,Extension Triceps Maquina,Triceps,60.0,lbs,6,,,,""
2021-07-13,Declinado Barra Pecho,Chest,50.0,lbs,6,,,,""
2021-07-13,Declinado Barra Pecho,Chest,50.0,lbs,5,,,,""
2021-07-13,Remo Máquina Sentado,Back,165.0,lbs,6,,,,""
2021-07-13,Remo Máquina Sentado,Back,195.0,lbs,4,,,,""
2021-07-13,Declinado Barra Pecho,Chest,50.0,lbs,5,,,,""
2021-07-16,Avanzada Barra Libre,Legs,25.0,lbs,8,,,,""
2021-07-16,Prensa Atlética Maquina Polea,Legs,140.0,lbs,12,,,,""
2021-07-16,Prensa Atlética Maquina Polea,Legs,155.0,lbs,10,,,,""
2021-07-16,Prensa Atlética Maquina Polea,Legs,170.0,lbs,9,,,,""
2021-07-16,Sentadilla Inestable Con Bola Atrás,Legs,60.0,lbs,10,,,,""
2021-07-16,Sentadilla Inestable Con Bola Atrás,Legs,60.0,lbs,10,,,,""
2021-07-16,Patada De Burro,Legs,110.0,lbs,8,,,,""
2021-07-16,Patada De Burro,Legs,130.0,lbs,6,,,,""
2021-07-16,Pantorrilla Escalas,Legs,70.0,lbs,10,,,,""
2021-07-16,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-16,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-16,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-16,Prensa Atlética Maquina Polea,Legs,185.0,lbs,4,,,,""
2021-07-16,Sentadilla Inestable Con Bola Atrás,Legs,60.0,lbs,4,,,,""
2021-07-16,Sentadilla Inestable Con Bola Atrás,Legs,60.0,lbs,11,,,,""
2021-07-16,Elevación De Piernas ABS,Abs,14.0,lbs,0,,,,""
2021-07-16,Elevación De Piernas ABS,Abs,14.0,lbs,0,,,,""
2021-07-16,Elevación De Piernas ABS,Abs,12.0,lbs,0,,,,""
2021-07-16,Elevación De Piernas ABS,Abs,16.0,lbs,0,,,,""
2021-07-16,Patada De Burro,Legs,150.0,lbs,4,,,,""
2021-07-18,Biceps Curl Maquina,Biceps,42.0,lbs,14,,,,""
2021-07-18,Biceps Curl Maquina,Biceps,53.0,lbs,6,,,,""
2021-07-18,Biceps Curl Maquina,Biceps,63.0,lbs,5,,,,""
2021-07-18,Pecho Plano Barra,Chest,45.0,lbs,10,,,,""
2021-07-18,Remo Polea Individual Máquina jalon,Back,30.0,lbs,12,,,,""
2021-07-18,Remo Polea Individual Máquina jalon,Back,35.0,lbs,10,,,,""
2021-07-18,Remo Polea Individual Máquina jalon,Back,37.5,lbs,4,,,,""
2021-07-18,Remo Polea Individual Máquina jalon,Back,37.5,lbs,4,,,,""
2021-07-18,Triceps Extension Polea Individual,Triceps,7.5,lbs,11,,,,""
2021-07-18,Triceps Extension Polea Individual,Triceps,10.0,lbs,6,,,,""
2021-07-18,Triceps Extension Polea Individual,Triceps,12.5,lbs,4,,,,""
2021-07-18,Triceps Extension Polea Individual,Triceps,10.0,lbs,6,,,,""
2021-07-18,Abierto Polea Individual 2 Piso,Back,30.0,lbs,10,,,,""
2021-07-18,Abierto Polea Individual 2 Piso,Back,36.0,lbs,6,,,,""
2021-07-18,Abierto Polea Individual 2 Piso,Back,32.0,lbs,8,,,,""
2021-07-18,Polea V 2 Piso,Triceps,110.0,lbs,14,,,,""
2021-07-18,Polea V 2 Piso,Triceps,140.0,lbs,6,,,,""
2021-07-18,Pecho Plano Barra,Chest,60.0,lbs,6,,,,""
2021-07-18,Pecho Plano Barra,Chest,70.0,lbs,3,,,,""
2021-07-18,Pecho Plano Barra,Chest,45.0,lbs,10,,,,""
2021-07-18,Biceps Curl Maquina,Biceps,49.0,lbs,7,,,,""
2021-07-18,Press inclinado Máquina,Chest,60.0,lbs,15,,,,""
2021-07-18,Curl Mancuernas,Biceps,35.0,lbs,8,,,,""
2021-07-18,Press inclinado Máquina,Chest,70.0,lbs,9,,,,""
2021-07-18,Curl Mancuernas,Biceps,30.0,lbs,12,,,,""
2021-07-18,Press inclinado Máquina,Chest,80.0,lbs,5,,,,""
2021-07-18,Curl Mancuernas,Biceps,40.0,lbs,8,,,,""
2021-07-18,Press inclinado Máquina,Chest,80.0,lbs,5,,,,""
2021-07-18,Curl Mancuernas,Biceps,35.0,lbs,6,,,,""
2021-07-18,Polea V 2 Piso,Triceps,125.0,lbs,9,,,,""
2021-07-18,Abierto Polea Individual 2 Piso,Back,34.0,lbs,6,,,,""
2021-07-18,Polea V 2 Piso,Triceps,140.0,lbs,7,,,,""
2021-07-19,Sentadilla Libre Barra,Legs,70.0,lbs,10,,,,""
2021-07-19,Sentadilla Libre Barra,Legs,85.0,lbs,6,,,,""
2021-07-19,Sentadilla Libre Barra,Legs,95.0,lbs,4,,,,""
2021-07-19,Sentadilla Libre Barra,Legs,95.0,lbs,3,,,,""
2021-07-19,Sentadilla Libre Barra,Legs,70.0,lbs,6,,,,""
2021-07-19,Abductor Maquina,Legs,105.0,lbs,12,,,,""
2021-07-19,Abductor Maquina,Legs,125.0,lbs,10,,,,""
2021-07-19,Abductor Maquina,Legs,135.0,lbs,5,,,,""
2021-07-19,Flexión Pierna Máquina,Legs,90.0,lbs,13,,,,""
2021-07-19,Flexión Pierna Máquina,Legs,110.0,lbs,9,,,,""
2021-07-19,Flexión Pierna Máquina,Legs,115.0,lbs,4,,,,""
2021-07-19,Aductor Máquina,Legs,210.0,lbs,16,,,,""
2021-07-19,Aductor Máquina,Legs,250.0,lbs,12,,,,""
2021-07-19,Aductor Máquina,Legs,290.0,lbs,10,,,,""
2021-07-19,Leg Extension Machine,Legs,105.0,lbs,8,,,,""
2021-07-19,Leg Extension Machine,Legs,120.0,lbs,9,,,,""
2021-07-19,Leg Extension Machine,Legs,135.0,lbs,8,,,,""
2021-07-19,Empujando Por Encima De La Cabeza (Segundo Piso),Legs,45.0,lbs,10,,,,""
2021-07-19,Empujando Por Encima De La Cabeza (Segundo Piso),Legs,70.0,lbs,8,,,,""
2021-07-19,Leg Extension Machine,Legs,105.0,lbs,10,,,,""
2021-07-19,Abductor Maquina,Legs,115.0,lbs,10,,,,""
2021-07-19,Aductor Máquina,Legs,270.0,lbs,12,,,,""
2021-07-19,Flexión Pierna Máquina,Legs,115.0,lbs,5,,,,""
2021-07-19,Empujando Por Encima De La Cabeza (Segundo Piso),Legs,70.0,lbs,4,,,,""
2021-07-19,Empujando Por Encima De La Cabeza (Segundo Piso),Legs,45.0,lbs,8,,,,""
2021-07-20,Cabina (Al Frente Del Muro),Chest,145.0,lbs,13,,,,""
2021-07-20,Cabina (Al Frente Del Muro),Chest,160.0,lbs,7,,,,""
2021-07-20,Remo Máquina Sentado,Back,135.0,lbs,12,,,,""
2021-07-20,Remo Máquina Sentado,Back,165.0,lbs,6,,,,""
2021-07-20,Remo Máquina Sentado,Back,195.0,lbs,4,,,,""
2021-07-20,Curl Mancuernas,Biceps,30.0,lbs,12,,,,""
2021-07-20,Curl Mancuernas,Biceps,40.0,lbs,10,,,,""
2021-07-20,Jalón Polea Abierto,Back,155.0,lbs,10,,,,""
2021-07-20,Jalón Polea Abierto,Back,185.0,lbs,5,,,,""
2021-07-20,Jalón Polea Abierto,Back,200.0,lbs,4,,,,""
2021-07-20,Biceps Polea Barra,Biceps,80.0,lbs,12,,,,""
2021-07-20,Biceps Polea Barra,Biceps,100.0,lbs,8,,,,""
2021-07-20,Extension Triceps Maquina,Triceps,46.0,lbs,10,,,,""
2021-07-20,Extension Triceps Maquina,Triceps,53.0,lbs,8,,,,""
2021-07-20,Extension Triceps Maquina,Triceps,60.0,lbs,7,,,,""
2021-07-20,Pecho Plano Mancuerna,Chest,65.0,lbs,10,,,,""
2021-07-20,Pecho Plano Mancuerna,Chest,65.0,lbs,10,,,,""
2021-07-20,Pecho Plano Mancuerna,Chest,65.0,lbs,8,,,,""
2021-07-20,Curl Mancuernas,Biceps,40.0,lbs,5,,,,""
2021-07-20,Triceps Cuerda,Triceps,80.0,lbs,12,,,,""
2021-07-20,Triceps Cuerda,Triceps,100.0,lbs,8,,,,""
2021-07-20,Triceps Cuerda,Triceps,100.0,lbs,8,,,,""
2021-07-20,Cabina (Al Frente Del Muro),Chest,160.0,lbs,6,,,,""
2021-07-20,Biceps Polea Barra,Biceps,100.0,lbs,8,,,,""
2021-07-20,Declinado Barra Pecho,Chest,45.0,lbs,8,,,,""
2021-07-20,Declinado Barra Pecho,Chest,55.0,lbs,6,,,,""
2021-07-20,Declinado Barra Pecho,Chest,55.0,lbs,5,,,,""
2021-07-20,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2021-07-20,Barras Libre Abierto,Back,140.0,lbs,6,,,,""
2021-07-20,Barras Libre Abierto,Back,140.0,lbs,5,,,,""
2021-07-22,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-22,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-22,Avanzada Barra Libre,Legs,45.0,lbs,3,,,,""
2021-07-22,Prensa Atlética Maquina Polea,Legs,140.0,lbs,14,,,,""
2021-07-22,Prensa Atlética Maquina Polea,Legs,155.0,lbs,10,,,,""
2021-07-22,Prensa Atlética Maquina Polea,Legs,170.0,lbs,9,,,,""
2021-07-22,Prensa Atlética Maquina Polea,Legs,185.0,lbs,4,,,,""
2021-07-22,Patada De Burro,Legs,110.0,lbs,10,,,,""
2021-07-22,Patada De Burro,Legs,130.0,lbs,8,,,,""
2021-07-22,Patada De Burro,Legs,150.0,lbs,8,,,,""
2021-07-22,Pantorrilla Escalas,Legs,70.0,lbs,10,,,,""
2021-07-22,Elevación De Piernas ABS,Abs,14.0,lbs,0,,,,""
2021-07-22,Elevación De Piernas ABS,Abs,14.0,lbs,0,,,,""
2021-07-22,Elevación De Piernas ABS,Abs,12.0,lbs,0,,,,""
2021-07-22,Elevación De Piernas ABS,Abs,16.0,lbs,0,,,,""
2021-07-22,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-22,Sentadilla Inestable Con Bola Atrás,Legs,65.0,lbs,10,,,,""
2021-07-22,Sentadilla Inestable Con Bola Atrás,Legs,65.0,lbs,8,,,,""
2021-07-22,Sentadilla Inestable Con Bola Atrás,Legs,65.0,lbs,4,,,,""
2021-07-22,Sentadilla Inestable Con Bola Atrás,Legs,65.0,lbs,6,,,,""
2021-07-22,Patada De Burro,Legs,170.0,lbs,6,,,,""
2021-07-24,Biceps Curl Maquina,Biceps,47.0,lbs,10,,,,""
2021-07-24,Biceps Curl Maquina,Biceps,53.0,lbs,8,,,,""
2021-07-24,Biceps Curl Maquina,Biceps,63.0,lbs,5,,,,""
2021-07-24,Pecho Plano Barra,Chest,45.0,lbs,12,,,,""
2021-07-24,Pecho Plano Barra,Chest,70.0,lbs,3,,,,""
2021-07-24,Remo Polea Individual Máquina jalon,Back,30.0,lbs,7,,,,""
2021-07-24,Remo Polea Individual Máquina jalon,Back,35.0,lbs,5,,,,""
2021-07-24,Remo Polea Individual Máquina jalon,Back,37.5,lbs,4,,,,""
2021-07-24,Remo Polea Individual Máquina jalon,Back,37.5,lbs,4,,,,""
2021-07-24,Triceps Extension Polea Individual,Triceps,7.5,lbs,10,,,,""
2021-07-24,Triceps Extension Polea Individual,Triceps,10.0,lbs,7,,,,""
2021-07-24,Triceps Extension Polea Individual,Triceps,12.5,lbs,4,,,,""
2021-07-24,Triceps Extension Polea Individual,Triceps,10.0,lbs,6,,,,""
2021-07-24,Abierto Polea Individual 2 Piso,Back,30.0,lbs,12,,,,""
2021-07-24,Abierto Polea Individual 2 Piso,Back,36.0,lbs,7,,,,""
2021-07-24,Polea V 2 Piso,Triceps,110.0,lbs,12,,,,""
2021-07-24,Polea V 2 Piso,Triceps,140.0,lbs,8,,,,""
2021-07-24,Polea V 2 Piso,Triceps,140.0,lbs,7,,,,""
2021-07-24,Press inclinado Máquina,Chest,60.0,lbs,15,,,,""
2021-07-24,Press inclinado Máquina,Chest,70.0,lbs,8,,,,""
2021-07-24,Curl Mancuernas,Biceps,30.0,lbs,12,,,,""
2021-07-24,Pecho Plano Barra,Chest,70.0,lbs,3,,,,""
2021-07-24,Pecho Plano Barra,Chest,55.0,lbs,5,,,,""
2021-07-24,Biceps Curl Maquina,Biceps,63.0,lbs,4,,,,""
2021-07-24,Abierto Polea Individual 2 Piso,Back,36.0,lbs,7,,,,""
2021-07-24,Polea V 2 Piso,Triceps,125.0,lbs,10,,,,""
2021-07-24,Abierto Polea Individual 2 Piso,Back,34.0,lbs,8,,,,""
2021-07-24,Curl Mancuernas,Biceps,35.0,lbs,10,,,,""
2021-07-24,Press inclinado Máquina,Chest,80.0,lbs,7,,,,""
2021-07-24,Curl Mancuernas,Biceps,40.0,lbs,6,,,,""
2021-07-24,Press inclinado Máquina,Chest,80.0,lbs,6,,,,""
2021-07-24,Curl Mancuernas,Biceps,40.0,lbs,8,,,,""
2021-07-26,Running (Outdoor),Cardio,,,,5.0,km,0:28:00,""
2021-07-27,Sentadilla Libre Barra,Legs,95.0,lbs,3,,,,""
2021-07-27,Abductor Maquina,Legs,105.0,lbs,15,,,,""
2021-07-27,Abductor Maquina,Legs,120.0,lbs,12,,,,""
2021-07-27,Abductor Maquina,Legs,135.0,lbs,10,,,,""
2021-07-27,Abductor Maquina,Legs,135.0,lbs,10,,,,""
2021-07-27,Flexión Pierna Máquina,Legs,90.0,lbs,14,,,,""
2021-07-27,Flexión Pierna Máquina,Legs,120.0,lbs,5,,,,""
2021-07-27,Flexión Pierna Máquina,Legs,105.0,lbs,8,,,,""
2021-07-27,Leg Extension Machine,Legs,105.0,lbs,8,,,,""
2021-07-27,Leg Extension Machine,Legs,120.0,lbs,8,,,,""
2021-07-27,Leg Extension Machine,Legs,135.0,lbs,8,,,,""
2021-07-27,Leg Extension Machine,Legs,135.0,lbs,7,,,,""
2021-07-27,Sentadilla Libre Barra,Legs,70.0,lbs,8,,,,""
2021-07-27,Sentadilla Libre Barra,Legs,85.0,lbs,6,,,,""
2021-07-27,Sentadilla Libre Barra,Legs,85.0,lbs,5,,,,""
2021-07-27,Flexión Pierna Máquina,Legs,105.0,lbs,6,,,,""
2021-07-27,Aductor Máquina,Legs,105.0,lbs,8,,,,""
2021-07-27,Aductor Máquina,Legs,90.0,lbs,10,,,,""
2021-07-27,Aductor Máquina,Legs,90.0,lbs,12,,,,""
2021-07-27,Aductor Máquina,Legs,105.0,lbs,7,,,,""
2021-07-27,Sentadilla Máquina Soporte En Los Hombros,Legs,45.0,lbs,14,,,,""
2021-07-27,Sentadilla Máquina Soporte En Los Hombros,Legs,90.0,lbs,10,,,,""
2021-07-27,Sentadilla Máquina Soporte En Los Hombros,Legs,115.0,lbs,8,,,,""
2021-07-27,Sentadilla Máquina Soporte En Los Hombros,Legs,140.0,lbs,8,,,,""
2021-07-28,Cabina (Al Frente Del Muro),Chest,145.0,lbs,14,,,,""
2021-07-28,Cabina (Al Frente Del Muro),Chest,160.0,lbs,8,,,,""
2021-07-28,Remo Polea En Sentadilla,Back,130.0,lbs,12,,,,""
2021-07-28,Curl Mancuernas,Biceps,30.0,lbs,14,,,,""
2021-07-28,Curl Mancuernas,Biceps,40.0,lbs,8,,,,""
2021-07-28,Curl Mancuernas,Biceps,40.0,lbs,6,,,,""
2021-07-28,Jalón Polea Abierto,Back,170.0,lbs,4,,,,""
2021-07-28,Jalón Polea Abierto,Back,185.0,lbs,4,,,,""
2021-07-28,Jalón Polea Abierto,Back,200.0,lbs,2,,,,""
2021-07-28,Biceps Polea Barra,Biceps,80.0,lbs,14,,,,""
2021-07-28,Biceps Polea Barra,Biceps,100.0,lbs,10,,,,""
2021-07-28,Biceps Polea Barra,Biceps,120.0,lbs,6,,,,""
2021-07-28,Extension Triceps Maquina,Triceps,46.0,lbs,12,,,,""
2021-07-28,Extension Triceps Maquina,Triceps,53.0,lbs,9,,,,""
2021-07-28,Extension Triceps Maquina,Triceps,60.0,lbs,7,,,,""
2021-07-28,Pecho Plano Mancuerna,Chest,65.0,lbs,10,,,,""
2021-07-28,Pecho Plano Mancuerna,Chest,65.0,lbs,11,,,,""
2021-07-28,Pecho Plano Mancuerna,Chest,65.0,lbs,8,,,,""
2021-07-28,Triceps Cuerda,Triceps,80.0,lbs,14,,,,""
2021-07-28,Triceps Cuerda,Triceps,100.0,lbs,9,,,,""
2021-07-28,Triceps Cuerda,Triceps,100.0,lbs,8,,,,""
2021-07-28,Declinado Barra Pecho,Chest,45.0,lbs,8,,,,""
2021-07-28,Declinado Barra Pecho,Chest,55.0,lbs,5,,,,""
2021-07-28,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2021-07-28,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2021-07-28,Barras Libre Abierto,Back,140.0,lbs,10,,,,""
2021-07-28,Jalón Polea Abierto,Back,140.0,lbs,6,,,,""
2021-07-28,Cabina (Al Frente Del Muro),Chest,160.0,lbs,7,,,,""
2021-07-28,Remo Polea En Sentadilla,Back,130.0,lbs,13,,,,""
2021-07-28,Remo Polea En Sentadilla,Back,140.0,lbs,8,,,,""
2021-07-28,Declinado Barra Pecho,Chest,55.0,lbs,4,,,,""
2021-07-30,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-30,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-30,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-30,Avanzada Barra Libre,Legs,45.0,lbs,6,,,,""
2021-07-30,Prensa Atlética Maquina Polea,Legs,155.0,lbs,13,,,,""
2021-07-30,Prensa Atlética Maquina Polea,Legs,170.0,lbs,10,,,,""
2021-07-30,Prensa Atlética Maquina Polea,Legs,185.0,lbs,5,,,,""
2021-07-30,Patada De Burro,Legs,110.0,lbs,12,,,,""
2021-07-30,Patada De Burro,Legs,130.0,lbs,10,,,,""
2021-07-30,Patada De Burro,Legs,150.0,lbs,8,,,,""
2021-07-30,Patada De Burro,Legs,170.0,lbs,6,,,,""
2021-07-30,Pantorrilla Escalas,Legs,70.0,lbs,10,,,,""
2021-07-30,Sentadilla Inestable Con Bola Atrás,Legs,60.0,lbs,8,,,,""
2021-07-30,Prensa Atlética Maquina Polea,Legs,185.0,lbs,6,,,,""
2021-07-30,Elevación De Piernas ABS,Abs,14.0,lbs,10,,,,""
2021-07-30,Elevación De Piernas ABS,Abs,14.0,lbs,14,,,,""
2021-07-30,Elevación De Piernas ABS,Abs,14.0,lbs,12,,,,""
2021-07-30,Elevación De Piernas ABS,Abs,14.0,lbs,14,,,,""
2021-07-30,Sentadilla Inestable Con Bola Atrás,Legs,60.0,lbs,10,,,,""
2021-07-30,Sentadilla Inestable Con Bola Atrás,Legs,60.0,lbs,8,,,,""
2021-07-30,Sentadilla Inestable Con Bola Atrás,Legs,60.0,lbs,11,,,,""
2021-07-31,Biceps Curl Maquina,Biceps,47.0,lbs,12,,,,""
2021-07-31,Biceps Curl Maquina,Biceps,53.0,lbs,8,,,,""
2021-07-31,Biceps Curl Maquina,Biceps,53.0,lbs,5,,,,""
2021-07-31,Biceps Curl Maquina,Biceps,63.0,lbs,4,,,,""
2021-07-31,Pecho Plano Barra,Chest,45.0,lbs,6,,,,""
2021-07-31,Pecho Plano Barra,Chest,50.0,lbs,7,,,,""
2021-07-31,Pecho Plano Barra,Chest,50.0,lbs,5,,,,""
2021-07-31,Remo Polea Individual Máquina jalon,Back,30.0,lbs,8,,,,""
2021-07-31,Remo Polea Individual Máquina jalon,Back,35.0,lbs,5,,,,""
2021-07-31,Remo Polea Individual Máquina jalon,Back,37.5,lbs,4,,,,""
2021-07-31,Remo Polea Individual Máquina jalon,Back,37.5,lbs,5,,,,""
2021-07-31,Triceps Extension Polea Individual,Triceps,7.5,lbs,10,,,,""
2021-07-31,Triceps Extension Polea Individual,Triceps,10.0,lbs,8,,,,""
2021-07-31,Triceps Extension Polea Individual,Triceps,12.5,lbs,6,,,,""
2021-07-31,Triceps Extension Polea Individual,Triceps,12.5,lbs,5,,,,""
2021-07-31,Abierto Polea Individual 2 Piso,Back,30.0,lbs,10,,,,""
2021-07-31,Abierto Polea Individual 2 Piso,Back,36.0,lbs,8,,,,""
2021-07-31,Abierto Polea Individual 2 Piso,Back,36.0,lbs,7,,,,""
2021-07-31,Abierto Polea Individual 2 Piso,Back,34.0,lbs,6,,,,""
2021-07-31,Polea V 2 Piso,Triceps,90.0,lbs,12,,,,""
2021-07-31,Press inclinado Máquina,Chest,70.0,lbs,10,,,,""
2021-07-31,Press inclinado Máquina,Chest,80.0,lbs,8,,,,""
2021-07-31,Press inclinado Máquina,Chest,80.0,lbs,6,,,,""
2021-07-31,Curl Mancuernas,Biceps,30.0,lbs,14,,,,""
2021-07-31,Curl Mancuernas,Biceps,35.0,lbs,8,,,,""
2021-07-31,Pecho Plano Barra,Chest,50.0,lbs,6,,,,""
2021-07-31,Curl Mancuernas,Biceps,40.0,lbs,4,,,,""
2021-07-31,Press inclinado Máquina,Chest,80.0,lbs,6,,,,""
2021-07-31,Curl Mancuernas,Biceps,35.0,lbs,9,,,,""
2021-07-31,Polea V 2 Piso,Triceps,110.0,lbs,12,,,,""
2021-07-31,Polea V 2 Piso,Triceps,120.0,lbs,8,,,,""
2021-07-31,Polea V 2 Piso,Triceps,130.0,lbs,8,,,,""
2021-08-02,Running (Outdoor),Cardio,,,,10.0,km,0:58:00,""
2021-08-03,Cabina (Al Frente Del Muro),Chest,145.0,lbs,14,,,,""
2021-08-03,Cabina (Al Frente Del Muro),Chest,160.0,lbs,8,,,,""
2021-08-03,Remo Polea En Sentadilla,Back,120.0,lbs,13,,,,""
2021-08-03,Remo Polea En Sentadilla,Back,130.0,lbs,12,,,,""
2021-08-03,Remo Polea En Sentadilla,Back,140.0,lbs,12,,,,""
2021-08-03,Martillo Mancuernas,Biceps,25.0,lbs,20,,,,""
2021-08-03,Jalón Polea Abierto,Back,170.0,lbs,8,,,,""
2021-08-03,Jalón Polea Abierto,Back,185.0,lbs,7,,,,""
2021-08-03,Jalón Polea Abierto,Back,200.0,lbs,3,,,,""
2021-08-03,Biceps Polea Barra,Biceps,80.0,lbs,8,,,,""
2021-08-03,Extension Triceps Maquina,Triceps,46.0,lbs,12,,,,""
2021-08-03,Extension Triceps Maquina,Triceps,53.0,lbs,10,,,,""
2021-08-03,Extension Triceps Maquina,Triceps,60.0,lbs,7,,,,""
2021-08-03,Triceps Cuerda,Triceps,80.0,lbs,14,,,,""
2021-08-03,Triceps Cuerda,Triceps,100.0,lbs,8,,,,""
2021-08-03,Declinado Barra Pecho,Chest,50.0,lbs,5,,,,""
2021-08-03,Barras Libre Abierto,Back,140.0,lbs,10,,,,""
2021-08-03,Pecho Plano Mancuerna,Chest,60.0,lbs,12,,,,""
2021-08-03,Martillo Mancuernas,Biceps,35.0,lbs,10,,,,""
2021-08-03,Pecho Plano Mancuerna,Chest,65.0,lbs,10,,,,""
2021-08-03,Pecho Plano Mancuerna,Chest,65.0,lbs,10,,,,""
2021-08-03,Martillo Mancuernas,Biceps,40.0,lbs,8,,,,""
2021-08-03,Biceps Polea Barra,Biceps,90.0,lbs,6,,,,""
2021-08-03,Cabina (Al Frente Del Muro),Chest,160.0,lbs,8,,,,""
2021-08-03,Biceps Polea Barra,Biceps,90.0,lbs,8,,,,""
2021-08-03,Triceps Cuerda,Triceps,100.0,lbs,10,,,,""
2021-08-03,Declinado Barra Pecho,Chest,50.0,lbs,6,,,,""
2021-08-03,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2021-08-03,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2021-08-03,Declinado Barra Pecho,Chest,50.0,lbs,6,,,,""
2021-08-05,Sentadilla Libre Barra,Legs,95.0,lbs,5,,,,""
2021-08-05,Sentadilla Libre Barra,Legs,70.0,lbs,10,,,,""
2021-08-05,Abductor Maquina,Legs,105.0,lbs,15,,,,""
2021-08-05,Abductor Maquina,Legs,120.0,lbs,12,,,,""
2021-08-05,Abductor Maquina,Legs,135.0,lbs,12,,,,""
2021-08-05,Abductor Maquina,Legs,135.0,lbs,10,,,,""
2021-08-05,Flexión Pierna Máquina,Legs,70.0,lbs,20,,,,""
2021-08-05,Leg Extension Machine,Legs,90.0,lbs,13,,,,""
2021-08-05,Leg Extension Machine,Legs,120.0,lbs,12,,,,""
2021-08-05,Aductor Máquina,Legs,105.0,lbs,12,,,,""
2021-08-05,Aductor Máquina,Legs,105.0,lbs,10,,,,""
2021-08-05,Sentadilla Máquina Soporte En Los Hombros,Legs,90.0,lbs,10,,,,""
